from_state,to_state,transition_count,replay_count,player_count,pct_of_all_transitions
25,82,4,4,4,0.0
264,79,4,3,3,0.0
85,251,4,4,4,0.0
195,60,4,4,4,0.0
259,181,4,4,4,0.0
48,82,4,4,4,0.0
236,1,4,4,4,0.0
346,1,4,4,4,0.0
359,87,4,4,4,0.0
88,66,4,4,4,0.0
356,203,4,4,4,0.0
344,87,4,4,4,0.0
178,25,4,4,4,0.0
78,63,4,4,4,0.0
48,76,4,4,4,0.0
197,212,4,4,4,0.0
180,347,4,4,4,0.0
235,180,4,4,4,0.0
203,69,4,4,4,0.0
183,335,4,4,4,0.0
192,80,4,4,4,0.0
35,2,4,4,4,0.0
72,347,4,4,4,0.0
253,354,4,4,4,0.0
341,77,4,4,4,0.0
82,63,4,4,4,0.0
253,88,4,4,4,0.0
214,360,4,4,4,0.0
88,226,4,4,4,0.0
49,226,4,4,4,0.0
357,83,4,4,4,0.0
21,43,4,4,4,0.0
83,20,4,4,4,0.0
256,87,4,4,4,0.0
50,341,4,4,4,0.0
50,85,4,4,4,0.0
366,84,4,4,4,0.0
80,236,4,4,4,0.0
362,226,4,4,4,0.0
63,81,4,4,4,0.0
345,80,4,4,4,0.0
88,24,4,4,4,0.0
24,178,4,4,4,0.0
57,64,4,4,4,0.0
233,64,4,4,4,0.0
357,63,4,4,4,0.0
181,178,4,4,4,0.0
43,264,4,4,4,0.0
362,87,4,4,4,0.0
356,84,4,4,4,0.0
50,75,4,4,4,0.0
29,369,4,4,4,0.0
252,354,4,4,4,0.0
21,233,4,4,4,0.0
251,80,4,4,4,0.0
28,0,4,4,4,0.0
78,182,4,4,4,0.0
366,1,4,4,4,0.0
352,77,4,4,4,0.0
343,60,4,4,4,0.0
363,82,4,4,4,0.0
226,235,4,4,4,0.0
214,212,4,4,4,0.0
185,186,4,4,4,0.0
50,55,4,4,4,0.0
345,226,4,4,4,0.0
90,236,4,4,4,0.0
20,56,4,4,4,0.0
18,26,4,4,4,0.0
199,27,4,4,4,0.0
226,65,4,4,4,0.0
49,89,4,4,4,0.0
73,365,4,4,4,0.0
200,347,3,3,3,0.0
23,181,3,3,3,0.0
197,186,3,3,3,0.0
256,39,3,3,3,0.0
264,226,3,3,3,0.0
19,360,3,3,3,0.0
87,6,3,3,3,0.0
80,53,3,3,3,0.0
20,341,3,3,3,0.0
246,88,3,3,3,0.0
42,350,3,3,3,0.0
255,212,3,3,3,0.0
178,17,3,3,3,0.0
28,76,3,3,3,0.0
256,181,3,3,3,0.0
363,83,3,3,3,0.0
255,63,3,3,3,0.0
18,223,3,3,3,0.0
82,53,3,3,3,0.0
247,248,3,3,3,0.0
238,80,3,3,3,0.0
227,88,3,3,3,0.0
91,193,3,3,3,0.0
226,20,3,3,3,0.0
87,24,3,3,3,0.0
19,15,3,3,3,0.0
360,223,3,3,3,0.0
43,51,3,3,3,0.0
26,76,3,3,3,0.0
78,56,3,3,3,0.0
91,6,3,3,3,0.0
68,77,3,3,3,0.0
229,57,3,3,3,0.0
19,182,3,3,3,0.0
14,251,3,3,3,0.0
342,76,3,3,3,0.0
60,57,3,3,3,0.0
366,365,3,3,3,0.0
369,91,3,3,3,0.0
53,360,3,3,3,0.0
85,82,3,3,3,0.0
39,51,3,3,3,0.0
25,213,3,3,3,0.0
264,76,3,3,3,0.0
256,235,3,3,3,0.0
246,79,3,3,3,0.0
203,65,3,3,3,0.0
244,79,3,3,3,0.0
193,42,3,3,3,0.0
16,353,3,3,3,0.0
254,235,3,3,3,0.0
200,44,3,3,3,0.0
191,28,3,3,3,0.0
361,26,3,3,3,0.0
236,2,3,3,3,0.0
85,77,3,3,3,0.0
16,233,3,3,3,0.0
194,57,3,3,3,0.0
347,89,3,3,3,0.0
193,28,3,3,3,0.0
366,79,3,3,3,0.0
367,85,3,3,3,0.0
41,83,3,3,3,0.0
217,218,3,3,3,0.0
90,80,3,3,3,0.0
51,82,3,3,3,0.0
76,78,3,3,3,0.0
44,60,3,3,3,0.0
254,182,3,3,3,0.0
348,87,3,3,3,0.0
255,91,3,3,3,0.0
14,55,3,3,3,0.0
82,78,3,3,3,0.0
363,60,3,3,3,0.0
42,344,3,3,3,0.0
188,83,3,3,3,0.0
213,91,3,3,3,0.0
215,88,3,3,3,0.0
55,360,3,3,3,0.0
179,78,3,3,3,0.0
32,66,3,3,3,0.0
234,64,3,3,3,0.0
28,80,3,3,3,0.0
79,66,3,3,3,0.0
73,81,3,3,3,0.0
343,182,3,3,3,0.0
64,63,3,3,3,0.0
55,56,3,3,3,0.0
69,82,3,3,3,0.0
247,67,3,3,3,0.0
57,63,3,3,3,0.0
48,89,3,3,3,0.0
368,344,3,3,3,0.0
56,212,3,3,3,0.0
254,76,3,3,3,0.0
84,78,3,3,3,0.0
180,63,3,3,3,0.0
214,83,3,3,3,0.0
203,68,3,3,3,0.0
341,87,3,3,3,0.0
197,29,3,3,3,0.0
40,82,3,3,3,0.0
78,181,3,3,3,0.0
88,77,3,3,3,0.0
201,365,3,3,3,0.0
245,76,3,3,3,0.0
68,236,3,3,3,0.0
68,350,3,3,3,0.0
179,365,3,3,3,0.0
237,90,3,3,3,0.0
85,212,3,3,3,0.0
347,91,3,3,3,0.0
219,53,3,3,3,0.0
73,264,3,3,3,0.0
236,84,3,3,3,0.0
73,75,3,3,3,0.0
245,51,3,2,2,0.0
356,223,3,3,3,0.0
40,43,3,3,3,0.0
18,50,3,3,3,0.0
29,178,3,3,3,0.0
18,251,3,3,3,0.0
86,181,3,3,3,0.0
359,86,3,3,3,0.0
244,24,3,3,3,0.0
235,75,3,3,3,0.0
79,78,3,3,3,0.0
244,234,3,3,3,0.0
230,27,3,3,3,0.0
178,84,3,3,3,0.0
181,86,3,3,3,0.0
14,51,3,3,3,0.0
70,341,3,3,3,0.0
355,88,3,3,3,0.0
197,194,3,3,3,0.0
77,91,3,3,3,0.0
252,88,3,3,3,0.0
342,91,3,3,3,0.0
78,235,3,3,3,0.0
68,365,3,3,3,0.0
80,83,3,3,3,0.0
179,67,3,3,3,0.0
14,227,3,3,3,0.0
85,91,3,3,3,0.0
64,341,3,3,3,0.0
248,38,3,3,3,0.0
80,350,3,3,3,0.0
77,182,3,3,3,0.0
78,64,3,3,3,0.0
48,226,3,3,3,0.0
29,77,3,3,3,0.0
258,360,3,3,3,0.0
348,91,3,3,3,0.0
24,20,3,3,3,0.0
23,25,3,3,3,0.0
229,18,3,3,3,0.0
368,79,3,3,3,0.0
185,188,3,3,3,0.0
84,69,3,3,3,0.0
28,360,3,3,3,0.0
32,85,3,3,3,0.0
78,65,3,3,3,0.0
41,78,3,3,3,0.0
368,65,3,3,3,0.0
89,6,3,3,3,0.0
352,84,3,3,3,0.0
183,76,3,3,3,0.0
17,83,3,3,3,0.0
204,354,3,3,3,0.0
246,80,3,3,3,0.0
360,85,3,3,3,0.0
193,69,3,3,3,0.0
235,347,3,3,3,0.0
52,14,3,3,3,0.0
15,86,3,3,3,0.0
245,77,3,3,3,0.0
365,2,3,3,3,0.0
27,345,3,3,3,0.0
346,345,3,3,3,0.0
263,365,3,3,3,0.0
222,39,3,3,3,0.0
82,75,3,3,3,0.0
51,212,3,3,3,0.0
364,77,3,3,3,0.0
262,88,2,2,2,0.0
249,39,2,2,2,0.0
255,29,2,2,2,0.0
194,56,2,2,2,0.0
203,29,2,2,2,0.0
179,43,2,2,2,0.0
24,44,2,2,2,0.0
54,88,2,2,2,0.0
81,18,2,2,2,0.0
199,191,2,2,2,0.0
200,212,2,2,2,0.0
84,65,2,2,2,0.0
365,84,2,2,2,0.0
226,24,2,2,2,0.0
81,29,2,2,2,0.0
77,56,2,2,2,0.0
245,347,2,2,2,0.0
47,80,2,2,2,0.0
254,29,2,2,2,0.0
199,347,2,2,2,0.0
24,14,2,2,2,0.0
335,183,2,2,2,0.0
89,204,2,2,2,0.0
368,76,2,2,2,0.0
60,78,2,2,2,0.0
14,28,2,2,2,0.0
358,1,2,2,2,0.0
335,0,2,2,2,0.0
21,365,2,2,2,0.0
188,60,2,2,2,0.0
66,69,2,2,2,0.0
244,63,2,2,2,0.0
49,15,2,2,2,0.0
29,251,2,2,2,0.0
17,82,2,2,2,0.0
254,60,2,2,2,0.0
355,226,2,2,2,0.0
350,84,2,2,2,0.0
194,197,2,2,2,0.0
238,90,2,2,2,0.0
219,63,2,2,2,0.0
251,365,2,2,2,0.0
88,235,2,2,2,0.0
247,87,2,2,2,0.0
261,43,2,2,2,0.0
178,26,2,2,2,0.0
29,18,2,2,2,0.0
179,69,2,2,2,0.0
264,77,2,2,2,0.0
185,189,2,2,2,0.0
349,347,2,2,2,0.0
68,66,2,2,2,0.0
184,196,2,2,2,0.0
257,251,2,2,2,0.0
15,251,2,2,2,0.0
80,223,2,2,2,0.0
199,42,2,2,2,0.0
87,43,2,2,2,0.0
348,76,2,2,2,0.0
199,251,2,2,2,0.0
86,68,2,2,2,0.0
186,197,2,2,2,0.0
16,40,2,2,2,0.0
39,353,2,2,2,0.0
80,82,2,2,2,0.0
346,91,2,2,2,0.0
29,347,2,2,2,0.0
44,360,2,2,2,0.0
196,85,2,2,2,0.0
64,53,2,2,2,0.0
358,84,2,2,2,0.0
361,368,2,2,2,0.0
29,212,2,2,2,0.0
20,67,2,2,2,0.0
222,245,2,2,2,0.0
16,43,2,2,2,0.0
244,366,2,2,2,0.0
65,350,2,2,2,0.0
254,360,2,2,2,0.0
203,14,2,2,2,0.0
264,89,2,2,2,0.0
73,53,2,2,2,0.0
251,0,2,2,2,0.0
178,347,2,2,2,0.0
16,78,2,2,2,0.0
19,181,2,2,2,0.0
189,44,2,2,2,0.0
234,180,2,2,2,0.0
180,233,2,2,2,0.0
254,79,2,2,2,0.0
246,264,2,2,2,0.0
15,264,2,2,2,0.0
342,80,2,2,2,0.0
74,341,2,2,2,0.0
203,85,2,2,2,0.0
346,365,2,2,2,0.0
247,202,2,2,2,0.0
258,226,2,2,2,0.0
13,236,2,2,2,0.0
23,235,2,2,2,0.0
196,195,2,2,2,0.0
21,85,2,2,2,0.0
77,57,2,2,2,0.0
41,75,2,2,2,0.0
24,347,2,2,2,0.0
220,39,2,2,2,0.0
82,252,2,2,2,0.0
90,84,2,2,2,0.0
14,81,2,2,2,0.0
19,50,2,2,2,0.0
38,366,2,2,2,0.0
222,178,2,2,2,0.0
251,235,2,2,2,0.0
29,360,2,2,2,0.0
193,88,2,2,2,0.0
66,77,2,2,2,0.0
193,365,2,2,2,0.0
47,89,2,2,2,0.0
38,360,2,2,2,0.0
18,86,2,2,2,0.0
49,88,2,2,2,0.0
218,182,2,2,2,0.0
83,360,2,2,2,0.0
246,91,2,2,2,0.0
77,226,2,2,2,0.0
184,80,2,2,2,0.0
54,15,2,2,2,0.0
21,26,2,2,2,0.0
74,55,2,2,2,0.0
363,212,2,2,2,0.0
251,14,2,2,2,0.0
203,91,2,2,2,0.0
200,183,2,2,2,0.0
261,86,2,2,2,0.0
349,44,2,2,2,0.0
24,42,2,2,2,0.0
71,53,2,2,2,0.0
87,77,2,2,2,0.0
49,181,2,2,2,0.0
50,27,2,2,2,0.0
28,77,2,2,2,0.0
69,83,2,2,2,0.0
245,15,2,2,2,0.0
78,365,2,2,2,0.0
42,86,2,2,2,0.0
183,27,2,2,2,0.0
343,83,2,2,2,0.0
56,60,2,2,2,0.0
39,26,2,2,2,0.0
246,82,2,2,2,0.0
251,203,2,2,2,0.0
353,226,2,2,2,0.0
17,347,2,2,2,0.0
238,91,2,2,2,0.0
255,89,2,2,2,0.0
362,89,2,2,2,0.0
87,212,2,2,2,0.0
75,182,2,2,2,0.0
343,91,2,2,2,0.0
355,237,2,2,2,0.0
365,364,2,2,2,0.0
54,20,2,2,2,0.0
60,64,2,2,2,0.0
218,178,2,2,2,0.0
263,236,2,2,2,0.0
364,89,2,2,2,0.0
0,27,2,2,2,0.0
41,82,2,2,2,0.0
256,76,2,2,2,0.0
55,53,2,2,2,0.0
12,67,2,2,2,0.0
53,57,2,2,2,0.0
51,83,2,2,2,0.0
49,90,2,2,2,0.0
259,212,2,2,2,0.0
90,347,2,2,2,0.0
18,365,2,2,2,0.0
51,182,2,2,2,0.0
40,89,2,2,2,0.0
29,24,2,2,2,0.0
38,193,2,2,2,0.0
54,76,2,2,2,0.0
85,344,2,2,2,0.0
45,64,2,2,2,0.0
369,363,2,2,2,0.0
341,80,2,2,2,0.0
75,85,2,2,2,0.0
235,341,2,2,2,0.0
223,365,2,2,2,0.0
343,64,2,2,2,0.0
195,251,2,2,2,0.0
366,76,2,2,2,0.0
77,212,2,2,2,0.0
80,60,2,2,2,0.0
363,78,2,2,2,0.0
47,79,2,2,2,0.0
70,264,2,2,2,0.0
194,60,2,2,2,0.0
347,83,2,2,2,0.0
83,89,2,2,2,0.0
218,24,2,2,2,0.0
15,45,2,2,2,0.0
85,60,2,2,2,0.0
85,347,2,2,2,0.0
201,200,2,2,2,0.0
53,245,2,2,2,0.0
366,69,2,2,2,0.0
347,351,2,2,2,0.0
362,24,2,2,2,0.0
39,264,2,2,2,0.0
70,85,2,2,2,0.0
238,360,2,2,2,0.0
344,77,2,2,2,0.0
343,360,2,2,2,0.0
83,69,2,2,2,0.0
75,44,2,2,2,0.0
75,79,2,2,2,0.0
238,17,2,2,2,0.0
229,15,2,2,2,0.0
29,250,2,2,2,0.0
352,226,2,2,2,0.0
346,89,2,2,2,0.0
201,75,2,2,2,0.0
68,344,2,2,2,0.0
77,83,2,2,2,0.0
346,76,2,2,2,0.0
85,83,2,2,2,0.0
19,82,2,2,2,0.0
83,80,2,2,2,0.0
366,77,2,2,2,0.0
71,63,2,2,2,0.0
259,264,2,2,2,0.0
19,89,2,2,2,0.0
77,350,2,2,2,0.0
220,178,2,2,2,0.0
341,76,2,2,2,0.0
252,28,2,2,2,0.0
69,1,2,2,2,0.0
53,51,2,2,2,0.0
182,63,2,2,2,0.0
258,79,2,2,2,0.0
213,87,2,2,2,0.0
25,245,2,2,2,0.0
195,360,2,2,2,0.0
201,85,2,2,2,0.0
259,235,2,2,2,0.0
69,252,2,2,2,0.0
366,66,2,2,2,0.0
87,65,2,2,2,0.0
233,75,2,2,2,0.0
357,212,2,2,2,0.0
352,247,2,2,2,0.0
48,87,2,2,2,0.0
251,77,2,2,2,0.0
17,360,2,2,2,0.0
216,212,2,2,2,0.0
18,85,2,2,2,0.0
367,363,2,2,2,0.0
215,218,2,2,2,0.0
219,57,2,2,2,0.0
361,227,2,2,2,0.0
74,86,2,2,2,0.0
202,236,2,2,2,0.0
261,236,2,2,2,0.0
18,52,2,2,2,0.0
258,182,2,2,2,0.0
51,181,2,2,2,0.0
203,86,2,2,2,0.0
75,212,2,2,2,0.0
21,86,2,2,2,0.0
247,2,2,2,2,0.0
195,182,2,2,2,0.0
55,245,2,2,2,0.0
91,360,2,2,2,0.0
77,235,2,2,2,0.0
26,79,2,2,2,0.0
184,91,2,2,2,0.0
184,83,2,2,2,0.0
70,347,2,2,2,0.0
257,86,2,2,2,0.0
29,25,2,2,2,0.0
70,365,2,2,2,0.0
72,264,2,2,2,0.0
351,79,2,2,2,0.0
245,57,2,2,2,0.0
342,79,2,2,2,0.0
54,90,2,2,2,0.0
233,180,2,2,2,0.0
20,23,2,2,2,0.0
50,81,2,2,2,0.0
12,28,2,2,2,0.0
252,25,1,1,1,0.0
182,227,1,1,1,0.0
227,361,1,1,1,0.0
14,361,1,1,1,0.0
246,181,1,1,1,0.0
21,361,1,1,1,0.0
89,180,1,1,1,0.0
72,51,1,1,1,0.0
80,234,1,1,1,0.0
14,47,1,1,1,0.0
245,365,1,1,1,0.0
355,87,1,1,1,0.0
85,72,1,1,1,0.0
29,200,1,1,1,0.0
43,223,1,1,1,0.0
88,83,1,1,1,0.0
80,51,1,1,1,0.0
47,90,1,1,1,0.0
70,86,1,1,1,0.0
41,365,1,1,1,0.0
212,341,1,1,1,0.0
346,79,1,1,1,0.0
67,245,1,1,1,0.0
218,212,1,1,1,0.0
77,45,1,1,1,0.0
84,44,1,1,1,0.0
254,18,1,1,1,0.0
368,68,1,1,1,0.0
53,55,1,1,1,0.0
51,57,1,1,1,0.0
40,347,1,1,1,0.0
249,88,1,1,1,0.0
78,69,1,1,1,0.0
87,69,1,1,1,0.0
14,354,1,1,1,0.0
66,82,1,1,1,0.0
20,65,1,1,1,0.0
200,63,1,1,1,0.0
218,88,1,1,1,0.0
193,236,1,1,1,0.0
357,78,1,1,1,0.0
80,56,1,1,1,0.0
79,83,1,1,1,0.0
252,87,1,1,1,0.0
90,76,1,1,1,0.0
187,64,1,1,1,0.0
263,84,1,1,1,0.0
178,341,1,1,1,0.0
27,75,1,1,1,0.0
192,91,1,1,1,0.0
187,44,1,1,1,0.0
178,44,1,1,1,0.0
91,40,1,1,1,0.0
12,66,1,1,1,0.0
256,29,1,1,1,0.0
252,226,1,1,1,0.0
244,347,1,1,1,0.0
230,65,1,1,1,0.0
244,212,1,1,1,0.0
347,78,1,1,1,0.0
75,84,1,1,1,0.0
90,186,1,1,1,0.0
218,181,1,1,1,0.0
219,212,1,1,1,0.0
85,53,1,1,1,0.0
189,212,1,1,1,0.0
23,63,1,1,1,0.0
28,82,1,1,1,0.0
76,51,1,1,1,0.0
227,63,1,1,1,0.0
184,82,1,1,1,0.0
75,57,1,1,1,0.0
71,78,1,1,1,0.0
249,18,1,1,1,0.0
209,211,1,1,1,0.0
23,60,1,1,1,0.0
357,245,1,1,1,0.0
24,341,1,1,1,0.0
189,365,1,1,1,0.0
189,63,1,1,1,0.0
188,63,1,1,1,0.0
258,89,1,1,1,0.0
262,29,1,1,1,0.0
76,43,1,1,1,0.0
184,76,1,1,1,0.0
24,235,1,1,1,0.0
196,55,1,1,1,0.0
253,24,1,1,1,0.0
256,18,1,1,1,0.0
359,14,1,1,1,0.0
349,212,1,1,1,0.0
40,251,1,1,1,0.0
258,24,1,1,1,0.0
82,69,1,1,1,0.0
252,66,1,1,1,0.0
348,89,1,1,1,0.0
75,252,1,1,1,0.0
88,237,1,1,1,0.0
80,68,1,1,1,0.0
39,233,1,1,1,0.0
65,365,1,1,1,0.0
180,43,1,1,1,0.0
235,233,1,1,1,0.0
24,183,1,1,1,0.0
50,234,1,1,1,0.0
251,60,1,1,1,0.0
83,18,1,1,1,0.0
186,196,1,1,1,0.0
24,364,1,1,1,0.0
368,43,1,1,1,0.0
24,180,1,1,1,0.0
79,341,1,1,1,0.0
29,181,1,1,1,0.0
367,88,1,1,1,0.0
180,234,1,1,1,0.0
24,179,1,1,1,0.0
365,1,1,1,1,0.0
359,91,1,1,1,0.0
196,44,1,1,1,0.0
24,15,1,1,1,0.0
363,75,1,1,1,0.0
341,91,1,1,1,0.0
245,50,1,1,1,0.0
55,29,1,1,1,0.0
76,69,1,1,1,0.0
49,79,1,1,1,0.0
85,73,1,1,1,0.0
234,365,1,1,1,0.0
349,29,1,1,1,0.0
79,65,1,1,1,0.0
361,365,1,1,1,0.0
250,88,1,1,1,0.0
355,90,1,1,1,0.0
27,83,1,1,1,0.0
52,20,1,1,1,0.0
19,83,1,1,1,0.0
20,55,1,1,1,0.0
78,53,1,1,1,0.0
247,1,1,1,1,0.0
197,188,1,1,1,0.0
196,194,1,1,1,0.0
27,16,1,1,1,0.0
186,53,1,1,1,0.0
205,207,1,1,1,0.0
193,65,1,1,1,0.0
343,78,1,1,1,0.0
252,80,1,1,1,0.0
18,45,1,1,1,0.0
237,83,1,1,1,0.0
91,69,1,1,1,0.0
63,223,1,1,1,0.0
238,78,1,1,1,0.0
15,50,1,1,1,0.0
19,16,1,1,1,0.0
53,75,1,1,1,0.0
74,251,1,1,1,0.0
90,24,1,1,1,0.0
363,64,1,1,1,0.0
76,68,1,1,1,0.0
49,360,1,1,1,0.0
24,16,1,1,1,0.0
51,245,1,1,1,0.0
21,264,1,1,1,0.0
65,67,1,1,1,0.0
24,181,1,1,1,0.0
178,365,1,1,1,0.0
25,75,1,1,1,0.0
244,44,1,1,1,0.0
84,354,1,1,1,0.0
362,79,1,1,1,0.0
196,192,1,1,1,0.0
52,80,1,1,1,0.0
41,237,1,1,1,0.0
83,15,1,1,1,0.0
40,341,1,1,1,0.0
91,80,1,1,1,0.0
199,341,1,1,1,0.0
181,39,1,1,1,0.0
40,85,1,1,1,0.0
234,179,1,1,1,0.0
75,56,1,1,1,0.0
29,253,1,1,1,0.0
354,203,1,1,1,0.0
245,235,1,1,1,0.0
264,82,1,1,1,0.0
230,28,1,1,1,0.0
76,84,1,1,1,0.0
220,29,1,1,1,0.0
348,77,1,1,1,0.0
81,360,1,1,1,0.0
91,248,1,1,1,0.0
252,69,1,1,1,0.0
66,1,1,1,1,0.0
251,244,1,1,1,0.0
262,85,1,1,1,0.0
44,251,1,1,1,0.0
226,66,1,1,1,0.0
23,360,1,1,1,0.0
26,80,1,1,1,0.0
184,87,1,1,1,0.0
74,264,1,1,1,0.0
69,75,1,1,1,0.0
227,360,1,1,1,0.0
178,63,1,1,1,0.0
84,344,1,1,1,0.0
19,63,1,1,1,0.0
84,365,1,1,1,0.0
252,76,1,1,1,0.0
85,57,1,1,1,0.0
41,17,1,1,1,0.0
64,78,1,1,1,0.0
40,366,1,1,1,0.0
361,236,1,1,1,0.0
355,356,1,1,1,0.0
252,38,1,1,1,0.0
199,264,1,1,1,0.0
255,64,1,1,1,0.0
366,350,1,1,1,0.0
75,53,1,1,1,0.0
19,212,1,1,1,0.0
84,212,1,1,1,0.0
222,56,1,1,1,0.0
35,80,1,1,1,0.0
252,356,1,1,1,0.0
17,78,1,1,1,0.0
254,64,1,1,1,0.0
73,51,1,1,1,0.0
184,226,1,1,1,0.0
244,64,1,1,1,0.0
24,60,1,1,1,0.0
188,64,1,1,1,0.0
35,84,1,1,1,0.0
256,79,1,1,1,0.0
186,78,1,1,1,0.0
261,226,1,1,1,0.0
79,200,1,1,1,0.0
72,86,1,1,1,0.0
196,251,1,1,1,0.0
368,226,1,1,1,0.0
29,55,1,1,1,0.0
83,350,1,1,1,0.0
15,75,1,1,1,0.0
29,83,1,1,1,0.0
345,83,1,1,1,0.0
347,82,1,1,1,0.0
237,88,1,1,1,0.0
194,86,1,1,1,0.0
28,226,1,1,1,0.0
238,53,1,1,1,0.0
54,91,1,1,1,0.0
68,43,1,1,1,0.0
368,66,1,1,1,0.0
255,81,1,1,1,0.0
16,86,1,1,1,0.0
83,44,1,1,1,0.0
88,39,1,1,1,0.0
66,84,1,1,1,0.0
361,360,1,1,1,0.0
42,354,1,1,1,0.0
245,91,1,1,1,0.0
87,66,1,1,1,0.0
212,217,1,1,1,0.0
67,203,1,1,1,0.0
199,55,1,1,1,0.0
88,212,1,1,1,0.0
349,64,1,1,1,0.0
85,263,1,1,1,0.0
32,80,1,1,1,0.0
247,69,1,1,1,0.0
16,84,1,1,1,0.0
357,53,1,1,1,0.0
181,42,1,1,1,0.0
66,80,1,1,1,0.0
362,364,1,1,1,0.0
42,361,1,1,1,0.0
0,28,1,1,1,0.0
53,212,1,1,1,0.0
349,341,1,1,1,0.0
256,182,1,1,1,0.0
80,25,1,1,1,0.0
76,214,1,1,1,0.0
85,25,1,1,1,0.0
348,352,1,1,1,0.0
244,180,1,1,1,0.0
212,251,1,1,1,0.0
23,182,1,1,1,0.0
193,354,1,1,1,0.0
249,15,1,1,1,0.0
48,91,1,1,1,0.0
86,352,1,1,1,0.0
65,75,1,1,1,0.0
197,86,1,1,1,0.0
55,44,1,1,1,0.0
14,236,1,1,1,0.0
244,182,1,1,1,0.0
234,341,1,1,1,0.0
229,53,1,1,1,0.0
362,91,1,1,1,0.0
368,84,1,1,1,0.0
238,89,1,1,1,0.0
75,76,1,1,1,0.0
85,353,1,1,1,0.0
183,365,1,1,1,0.0
29,189,1,1,1,0.0
21,244,1,1,1,0.0
23,26,1,1,1,0.0
361,85,1,1,1,0.0
48,83,1,1,1,0.0
219,182,1,1,1,0.0
247,201,1,1,1,0.0
78,57,1,1,1,0.0
178,50,1,1,1,0.0
50,86,1,1,1,0.0
85,352,1,1,1,0.0
368,77,1,1,1,0.0
247,89,1,1,1,0.0
255,83,1,1,1,0.0
186,347,1,1,1,0.0
254,89,1,1,1,0.0
215,222,1,1,1,0.0
202,344,1,1,1,0.0
203,89,1,1,1,0.0
60,85,1,1,1,0.0
353,78,1,1,1,0.0
247,350,1,1,1,0.0
45,182,1,1,1,0.0
261,28,1,1,1,0.0
89,80,1,1,1,0.0
187,245,1,1,1,0.0
86,251,1,1,1,0.0
78,28,1,1,1,0.0
352,82,1,1,1,0.0
182,75,1,1,1,0.0
191,226,1,1,1,0.0
357,75,1,1,1,0.0
6,4,1,1,1,0.0
246,76,1,1,1,0.0
246,89,1,1,1,0.0
70,81,1,1,1,0.0
236,78,1,1,1,0.0
40,223,1,1,1,0.0
245,223,1,1,1,0.0
27,78,1,1,1,0.0
343,55,1,1,1,0.0
238,55,1,1,1,0.0
199,223,1,1,1,0.0
264,75,1,1,1,0.0
87,39,1,1,1,0.0
202,88,1,1,1,0.0
64,212,1,1,1,0.0
78,88,1,1,1,0.0
255,82,1,1,1,0.0
229,341,1,1,1,0.0
369,226,1,1,1,0.0
85,70,1,1,1,0.0
73,52,1,1,1,0.0
38,345,1,1,1,0.0
366,43,1,1,1,0.0
235,179,1,1,1,0.0
29,234,1,1,1,0.0
344,226,1,1,1,0.0
47,83,1,1,1,0.0
195,29,1,1,1,0.0
73,55,1,1,1,0.0
90,39,1,1,1,0.0
259,60,1,1,1,0.0
68,75,1,1,1,0.0
178,227,1,1,1,0.0
188,223,1,1,1,0.0
77,50,1,1,1,0.0
87,18,1,1,1,0.0
67,75,1,1,1,0.0
74,69,1,1,1,0.0
264,64,1,1,1,0.0
54,178,1,1,1,0.0
29,56,1,1,1,0.0
211,90,1,1,1,0.0
201,191,1,1,1,0.0
356,202,1,1,1,0.0
63,251,1,1,1,0.0
256,82,1,1,1,0.0
201,347,1,1,1,0.0
90,212,1,1,1,0.0
24,233,1,1,1,0.0
258,29,1,1,1,0.0
181,78,1,1,1,0.0
194,192,1,1,1,0.0
32,2,1,1,1,0.0
248,247,1,1,1,0.0
237,87,1,1,1,0.0
60,75,1,1,1,0.0
14,69,1,1,1,0.0
185,187,1,1,1,0.0
41,234,1,1,1,0.0
29,82,1,1,1,0.0
74,53,1,1,1,0.0
355,91,1,1,1,0.0
82,347,1,1,1,0.0
39,54,1,1,1,0.0
256,24,1,1,1,0.0
178,66,1,1,1,0.0
367,223,1,1,1,0.0
83,82,1,1,1,0.0
194,212,1,1,1,0.0
49,87,1,1,1,0.0
252,236,1,1,1,0.0
44,233,1,1,1,0.0
85,63,1,1,1,0.0
348,29,1,1,1,0.0
189,53,1,1,1,0.0
215,214,1,1,1,0.0
86,344,1,1,1,0.0
52,18,1,1,1,0.0
223,28,1,1,1,0.0
90,50,1,1,1,0.0
244,53,1,1,1,0.0
23,53,1,1,1,0.0
91,181,1,1,1,0.0
237,77,1,1,1,0.0
214,64,1,1,1,0.0
246,53,1,1,1,0.0
358,83,1,1,1,0.0
64,251,1,1,1,0.0
82,365,1,1,1,0.0
248,27,1,1,1,0.0
51,44,1,1,1,0.0
252,91,1,1,1,0.0
182,81,1,1,1,0.0
238,64,1,1,1,0.0
51,75,1,1,1,0.0
346,80,1,1,1,0.0
70,65,1,1,1,0.0
68,83,1,1,1,0.0
353,80,1,1,1,0.0
249,24,1,1,1,0.0
40,56,1,1,1,0.0
45,75,1,1,1,0.0
361,223,1,1,1,0.0
80,361,1,1,1,0.0
25,40,1,1,1,0.0
244,40,1,1,1,0.0
254,56,1,1,1,0.0
254,24,1,1,1,0.0
189,56,1,1,1,0.0
252,358,1,1,1,0.0
63,347,1,1,1,0.0
76,347,1,1,1,0.0
264,182,1,1,1,0.0
26,212,1,1,1,0.0
